100.000000	-136.682558	-1.570796	-14.103644	0.045589
110.000000	-135.854705	-1.570796	-14.915602	0.041520
121.000000	-135.026851	-1.570796	-15.729005	0.037808
133.100000	-134.198997	-1.570796	-16.543724	0.034423
146.410000	-133.371143	-1.570796	-17.359638	0.031336
161.051000	-132.543290	-1.570796	-18.176639	0.028523
177.156100	-131.715436	-1.570796	-18.994628	0.025959
194.871710	-130.887583	-1.570797	-19.813516	0.023624
214.358881	-130.059729	-1.570797	-20.633219	0.021496
235.794769	-129.231875	-1.570797	-21.453665	0.019558
259.374246	-128.404022	-1.570797	-22.274785	0.017794
285.311671	-127.576168	-1.570797	-23.096519	0.016188
313.842838	-126.748314	-1.570797	-23.918809	0.014726
345.227121	-125.920461	-1.570797	-24.741606	0.013395
379.749834	-125.092607	-1.570797	-25.564864	0.012183
417.724817	-124.264754	-1.570797	-26.388540	0.011081
459.497299	-123.436900	-1.570797	-27.212595	0.010078
505.447028	-122.609047	-1.570797	-28.036997	0.009166
555.991731	-121.781194	-1.570797	-28.861713	0.008335
611.590904	-120.953340	-1.570797	-29.686714	0.007580
672.749995	-120.125487	-1.570797	-30.511975	0.006893
740.024994	-119.297633	-1.570797	-31.337472	0.006268
814.027494	-118.469780	-1.570797	-32.163183	0.005700
895.430243	-117.641927	-1.570797	-32.989089	0.005183
984.973268	-116.814074	-1.570797	-33.815172	0.004713
1083.470594	-115.986220	-1.570797	-34.641417	0.004285
1191.817654	-115.158367	-1.570797	-35.467807	0.003896
1310.999419	-114.330514	-1.570797	-36.294331	0.003542
1442.099361	-113.502660	-1.570797	-37.120976	0.003221
1586.309297	-112.674807	-1.570797	-37.947730	0.002928
1744.940227	-111.846954	-1.570797	-38.774585	0.002662
1919.434250	-111.019100	-1.570797	-39.601531	0.002421
2111.377675	-110.191247	-1.570797	-40.428559	0.002201
2322.515442	-109.363393	-1.570797	-41.255662	0.002001
2554.766986	-108.535540	-1.570797	-42.082833	0.001819
2810.243685	-107.707686	-1.570797	-42.910067	0.001654
3091.268053	-106.879833	-1.570797	-43.737357	0.001504
3400.394859	-106.051979	-1.570797	-44.564698	0.001367
3740.434344	-105.224126	-1.570797	-45.392085	0.001243
4114.477779	-104.396272	-1.570797	-46.219515	0.001130
4525.925557	-103.568418	-1.570797	-47.046984	0.001027
4978.518112	-102.740565	-1.570797	-47.874488	0.000934
5476.369924	-101.912711	-1.570797	-48.702023	0.000849
6024.006916	-101.084857	-1.570796	-49.529588	0.000772
6626.407608	-100.257004	-1.570796	-50.357178	0.000702
7289.048369	-99.429150	-1.570796	-51.184793	0.000638
8017.953205	-98.601296	-1.570796	-52.012429	0.000580
8819.748526	-97.773443	-1.570796	-52.840085	0.000527
9701.723378	-96.945589	-1.570796	-53.667759	0.000479
10671.895716	-96.117735	-1.570796	-54.495450	0.000436
11739.085288	-95.289882	-1.570796	-55.323155	0.000396
12912.993817	-94.462028	-1.570796	-56.150874	0.000360
14204.293198	-93.634174	-1.570796	-56.978605	0.000327
15624.722518	-92.806321	-1.570796	-57.806347	0.000298
17187.194770	-91.978467	-1.570796	-58.634099	0.000271
18905.914247	-91.150613	-1.570796	-59.461861	0.000246
20796.505672	-90.322759	-1.570796	-60.289631	0.000224
22876.156239	-89.494906	-1.570796	-61.117408	0.000203
25163.771863	-88.667052	-1.570796	-61.945193	0.000185
27680.149049	-87.839198	-1.570796	-62.772983	0.000168
30448.163954	-87.011345	-1.570796	-63.600780	0.000153
33492.980350	-86.183491	-1.570796	-64.428582	0.000139
36842.278385	-85.355637	-1.570796	-65.256388	0.000126
40526.506223	-84.527784	-1.570796	-66.084199	0.000115
44579.156845	-83.699930	-1.570796	-66.912013	0.000104
49037.072530	-82.872076	-1.570796	-67.739831	0.000095
53940.779783	-82.044222	-1.570796	-68.567653	0.000086
59334.857761	-81.216369	-1.570796	-69.395477	0.000078
65268.343537	-80.388515	-1.570796	-70.223304	0.000071
71795.177891	-79.560661	-1.570796	-71.051134	0.000065
78974.695680	-78.732808	-1.570796	-71.878965	0.000059
86872.165248	-77.904954	-1.570796	-72.706799	0.000054
95559.381773	-77.077100	-1.570796	-73.534634	0.000049
105115.319950	-76.249246	-1.570796	-74.362471	0.000044
115626.851945	-75.421393	-1.570796	-75.190310	0.000040
127189.537140	-74.593539	-1.570796	-76.018150	0.000037
139908.490853	-73.765685	-1.570796	-76.845991	0.000033
153899.339939	-72.937832	-1.570796	-77.673834	0.000030
169289.273933	-72.109978	-1.570796	-78.501677	0.000027
186218.201326	-71.282124	-1.570796	-79.329521	0.000025
204840.021459	-70.454271	-1.570796	-80.157367	0.000023
225324.023604	-69.626417	-1.570796	-80.985213	0.000021
247856.425965	-68.798563	-1.570796	-81.813059	0.000019
272642.068561	-67.970709	-1.570796	-82.640907	0.000017
299906.275417	-67.142856	-1.570796	-83.468754	0.000016
329896.902959	-66.315002	-1.570796	-84.296603	0.000014
362886.593255	-65.487148	-1.570796	-85.124452	0.000013
399175.252581	-64.659295	-1.570796	-85.952301	0.000012
439092.777839	-63.831441	-1.570796	-86.780151	0.000011
483002.055623	-63.003587	-1.570796	-87.608001	0.000010
531302.261185	-62.175734	-1.570796	-88.435851	0.000009
584432.487303	-61.347880	-1.570796	-89.263702	0.000008
642875.736034	-60.520026	-1.570796	-90.091553	0.000007
707163.309637	-59.692172	-1.570796	-90.919404	0.000007
777879.640601	-58.864319	-1.570796	-91.747256	0.000006
855667.604661	-58.036465	-1.570796	-92.575107	0.000005
941234.365127	-57.208611	-1.570796	-93.402959	0.000005
1035357.801640	-56.380758	-1.570796	-94.230811	0.000004
1138893.581804	-55.552904	-1.570796	-95.058664	0.000004
1252782.939984	-54.725050	-1.570796	-95.886516	0.000004
1378061.233982	-53.897196	-1.570796	-96.714368	0.000003
1515867.357380	-53.069343	-1.570796	-97.542221	0.000003
1667454.093119	-52.241489	-1.570796	-98.370073	0.000003
1834199.502430	-51.413635	-1.570796	-99.197926	0.000003
2017619.452673	-50.585782	-1.570796	-100.025779	0.000002
2219381.397941	-49.757928	-1.570796	-100.853632	0.000002
2441319.537735	-48.930074	-1.570796	-101.681485	0.000002
2685451.491508	-48.102221	-1.570796	-102.509338	0.000002
2953996.640659	-47.274367	-1.570796	-103.337191	0.000002
3249396.304725	-46.446513	-1.570796	-104.165044	0.000001
3574335.935198	-45.618659	-1.570796	-104.992898	0.000001
3931769.528717	-44.790806	-1.570796	-105.820751	0.000001
4324946.481589	-43.962952	-1.570796	-106.648604	0.000001
4757441.129748	-43.135098	-1.570796	-107.476457	0.000001
5233185.242723	-42.307245	-1.570796	-108.304311	0.000001
5756503.766995	-41.479391	-1.570796	-109.132164	0.000001
6332154.143694	-40.651537	-1.570796	-109.960018	0.000001
6965369.558064	-39.823684	-1.570796	-110.787871	0.000001
7661906.513870	-38.995830	-1.570796	-111.615725	0.000001
8428097.165257	-38.167976	-1.570796	-112.443578	0.000001
9270906.881783	-37.340122	-1.570796	-113.271432	0.000001
10197997.569961	-36.512269	-1.570796	-114.099285	0.000000
11217797.326958	-35.684415	-1.570796	-114.927139	0.000000
12339577.059653	-34.856561	-1.570796	-115.754992	0.000000
13573534.765619	-34.028708	-1.570796	-116.582846	0.000000
14930888.242181	-33.200854	-1.570796	-117.410699	0.000000
16423977.066399	-32.373000	-1.570796	-118.238553	0.000000
18066374.773038	-31.545147	-1.570796	-119.066407	0.000000
19873012.250342	-30.717293	-1.570796	-119.894260	0.000000
