100.000000	2.495267	-1.579845	35.986811	3.141591
110.000000	3.321825	-1.579035	35.986811	3.141591
121.000000	4.148605	-1.578296	35.986811	3.141591
133.100000	4.975570	-1.577622	35.986811	3.141591
146.410000	5.802687	-1.577007	35.986811	3.141591
161.051000	6.629931	-1.576446	35.986811	3.141590
177.156100	7.457281	-1.575936	35.986811	3.141590
194.871710	8.284717	-1.575471	35.986811	3.141590
214.358881	9.112225	-1.575048	35.986811	3.141590
235.794769	9.939794	-1.574663	35.986811	3.141589
259.374246	10.767411	-1.574312	35.986811	3.141589
285.311671	11.595070	-1.573993	35.986811	3.141589
313.842838	12.422762	-1.573703	35.986811	3.141588
345.227121	13.250482	-1.573439	35.986811	3.141588
379.749834	14.078225	-1.573199	35.986811	3.141587
417.724817	14.905988	-1.572981	35.986811	3.141587
459.497299	15.733766	-1.572783	35.986811	3.141586
505.447028	16.561558	-1.572602	35.986811	3.141586
555.991731	17.389360	-1.572438	35.986811	3.141585
611.590904	18.217171	-1.572289	35.986811	3.141584
672.749995	19.044989	-1.572153	35.986811	3.141583
740.024994	19.872814	-1.572030	35.986811	3.141582
814.027494	20.700644	-1.571918	35.986811	3.141581
895.430243	21.528478	-1.571816	35.986811	3.141580
984.973268	22.356315	-1.571723	35.986811	3.141579
1083.470594	23.184155	-1.571639	35.986811	3.141578
1191.817654	24.011997	-1.571562	35.986811	3.141576
1310.999419	24.839842	-1.571493	35.986811	3.141575
1442.099361	25.667688	-1.571430	35.986811	3.141573
1586.309297	26.495535	-1.571372	35.986811	3.141571
1744.940227	27.323384	-1.571320	35.986811	3.141569
1919.434250	28.151233	-1.571272	35.986811	3.141566
2111.377675	28.979083	-1.571229	35.986811	3.141563
2322.515442	29.806934	-1.571189	35.986811	3.141561
2554.766986	30.634785	-1.571154	35.986811	3.141557
2810.243685	31.462637	-1.571121	35.986811	3.141554
3091.268053	32.290489	-1.571092	35.986811	3.141550
3400.394859	33.118341	-1.571065	35.986811	3.141546
3740.434344	33.946194	-1.571040	35.986811	3.141541
4114.477779	34.774047	-1.571018	35.986811	3.141536
4525.925557	35.601900	-1.570998	35.986811	3.141530
4978.518112	36.429753	-1.570980	35.986811	3.141524
5476.369924	37.257606	-1.570963	35.986811	3.141517
6024.006916	38.085459	-1.570948	35.986811	3.141509
6626.407608	38.913312	-1.570934	35.986811	3.141501
7289.048369	39.741166	-1.570922	35.986811	3.141492
8017.953205	40.569019	-1.570910	35.986811	3.141482
8819.748526	41.396873	-1.570900	35.986811	3.141471
9701.723378	42.224726	-1.570890	35.986811	3.141459
10671.895716	43.052580	-1.570882	35.986811	3.141445
11739.085288	43.880433	-1.570874	35.986811	3.141430
12912.993817	44.708287	-1.570867	35.986811	3.141414
14204.293198	45.536141	-1.570861	35.986811	3.141396
15624.722518	46.363994	-1.570855	35.986811	3.141377
17187.194770	47.191848	-1.570849	35.986811	3.141355
18905.914247	48.019702	-1.570845	35.986811	3.141331
20796.505672	48.847555	-1.570840	35.986811	3.141305
22876.156239	49.675409	-1.570836	35.986811	3.141276
25163.771863	50.503263	-1.570833	35.986810	3.141245
27680.149049	51.331116	-1.570829	35.986810	3.141210
30448.163954	52.158970	-1.570826	35.986810	3.141172
33492.980350	52.986824	-1.570824	35.986810	3.141130
36842.278385	53.814677	-1.570821	35.986810	3.141083
40526.506223	54.642531	-1.570819	35.986810	3.141032
44579.156845	55.470385	-1.570817	35.986809	3.140976
49037.072530	56.298238	-1.570815	35.986809	3.140915
53940.779783	57.126092	-1.570813	35.986809	3.140847
59334.857761	57.953946	-1.570812	35.986808	3.140772
65268.343537	58.781800	-1.570810	35.986808	3.140690
71795.177891	59.609653	-1.570809	35.986807	3.140600
78974.695680	60.437507	-1.570808	35.986806	3.140501
86872.165248	61.265361	-1.570807	35.986805	3.140392
95559.381773	62.093214	-1.570806	35.986804	3.140272
105115.319950	62.921068	-1.570805	35.986802	3.140140
115626.851945	63.748922	-1.570804	35.986801	3.139994
127189.537140	64.576775	-1.570804	35.986798	3.139835
139908.490853	65.404629	-1.570803	35.986796	3.139659
153899.339939	66.232483	-1.570802	35.986793	3.139465
169289.273933	67.060337	-1.570802	35.986789	3.139253
186218.201326	67.888190	-1.570801	35.986784	3.139019
204840.021459	68.716044	-1.570801	35.986779	3.138761
225324.023604	69.543898	-1.570800	35.986772	3.138478
247856.425965	70.371751	-1.570800	35.986763	3.138167
272642.068561	71.199605	-1.570800	35.986754	3.137824
299906.275417	72.027459	-1.570799	35.986741	3.137447
329896.902959	72.855313	-1.570799	35.986727	3.137033
362886.593255	73.683166	-1.570799	35.986709	3.136577
399175.252581	74.511020	-1.570799	35.986688	3.136075
439092.777839	75.338874	-1.570798	35.986662	3.135523
483002.055623	76.166727	-1.570798	35.986631	3.134916
531302.261185	76.994581	-1.570798	35.986593	3.134249
584432.487303	77.822435	-1.570798	35.986547	3.133514
642875.736034	78.650288	-1.570798	35.986491	3.132706
707163.309637	79.478142	-1.570798	35.986424	3.131818
777879.640601	80.305996	-1.570798	35.986343	3.130840
855667.604661	81.133850	-1.570797	35.986245	3.129765
941234.365127	81.961703	-1.570797	35.986126	3.128583
1035357.801640	82.789557	-1.570797	35.985982	3.127282
1138893.581804	83.617411	-1.570797	35.985808	3.125851
1252782.939984	84.445264	-1.570797	35.985598	3.124277
1378061.233982	85.273118	-1.570797	35.985343	3.122546
1515867.357380	86.100972	-1.570797	35.985035	3.120642
1667454.093119	86.928825	-1.570797	35.984662	3.118547
1834199.502430	87.756679	-1.570797	35.984210	3.116243
2017619.452673	88.584533	-1.570797	35.983664	3.113710
2219381.397941	89.412387	-1.570797	35.983004	3.110923
2441319.537735	90.240240	-1.570797	35.982205	3.107858
2685451.491508	91.068094	-1.570797	35.981238	3.104487
2953996.640659	91.895948	-1.570797	35.980069	3.100780
3249396.304725	92.723801	-1.570797	35.978654	3.096703
3574335.935198	93.551655	-1.570797	35.976943	3.092221
3931769.528717	94.379509	-1.570797	35.974874	3.087292
4324946.481589	95.207363	-1.570797	35.972371	3.081873
