 2.089296e+02  8.719536e+00  2.089296e+02  1.529243e+00 
 2.137962e+02  8.919182e+00  2.137962e+02  1.528474e+00 
 2.187762e+02  9.118817e+00  2.187762e+02  1.527683e+00 
 2.238721e+02  9.318441e+00  2.238721e+02  1.526869e+00 
 2.290868e+02  9.518054e+00  2.290868e+02  1.526032e+00 
 2.344229e+02  9.717654e+00  2.344229e+02  1.525171e+00 
 2.398833e+02  9.917241e+00  2.398833e+02  1.524286e+00 
 2.454709e+02  1.011681e+01  2.454709e+02  1.523376e+00 
 2.511886e+02  1.031637e+01  2.511886e+02  1.522442e+00 
 2.570396e+02  1.051591e+01  2.570396e+02  1.521482e+00 
 2.630268e+02  1.071544e+01  2.630268e+02  1.520496e+00 
 2.691535e+02  1.091494e+01  2.691535e+02  1.519484e+00 
 2.754229e+02  1.111443e+01  2.754229e+02  1.518444e+00 
 2.818383e+02  1.131390e+01  2.818383e+02  1.517377e+00 
 2.884032e+02  1.151334e+01  2.884032e+02  1.516282e+00 
 2.951209e+02  1.171276e+01  2.951209e+02  1.515158e+00 
 3.019952e+02  1.191216e+01  3.019952e+02  1.514005e+00 
 3.090295e+02  1.211154e+01  3.090295e+02  1.512822e+00 
 3.162278e+02  1.231089e+01  3.162278e+02  1.511608e+00 
 3.235937e+02  1.251021e+01  3.235937e+02  1.510364e+00 
 3.311311e+02  1.270950e+01  3.311311e+02  1.509087e+00 
 3.388442e+02  1.290876e+01  3.388442e+02  1.507778e+00 
 3.467369e+02  1.310799e+01  3.467369e+02  1.506436e+00 
 3.548134e+02  1.330718e+01  3.548134e+02  1.505061e+00 
 3.630781e+02  1.350634e+01  3.630781e+02  1.503650e+00 
 3.715352e+02  1.370546e+01  3.715352e+02  1.502205e+00 
 3.801894e+02  1.390455e+01  3.801894e+02  1.500724e+00 
 3.890451e+02  1.410359e+01  3.890451e+02  1.499205e+00 
 3.981072e+02  1.430259e+01  3.981072e+02  1.497650e+00 
 4.073803e+02  1.450154e+01  4.073803e+02  1.496056e+00 
 4.168694e+02  1.470045e+01  4.168694e+02  1.494423e+00 
 4.265795e+02  1.489931e+01  4.265795e+02  1.492750e+00 
 4.365158e+02  1.509811e+01  4.365158e+02  1.491037e+00 
 4.466836e+02  1.529687e+01  4.466836e+02  1.489281e+00 
 4.570882e+02  1.549556e+01  4.570882e+02  1.487484e+00 
 4.677351e+02  1.569420e+01  4.677351e+02  1.485642e+00 
 4.786301e+02  1.589277e+01  4.786301e+02  1.483757e+00 
 4.897788e+02  1.609127e+01  4.897788e+02  1.481826e+00 
 5.011872e+02  1.628971e+01  5.011872e+02  1.479849e+00 
 5.128614e+02  1.648808e+01  5.128614e+02  1.477825e+00 
 5.248075e+02  1.668637e+01  5.248075e+02  1.475752e+00 
 5.370318e+02  1.688458e+01  5.370318e+02  1.473631e+00 
 5.495409e+02  1.708271e+01  5.495409e+02  1.471459e+00 
 5.623413e+02  1.728076e+01  5.623413e+02  1.469235e+00 
 5.754399e+02  1.747871e+01  5.754399e+02  1.466959e+00 
 5.888437e+02  1.767657e+01  5.888437e+02  1.464630e+00 
 6.025596e+02  1.787433e+01  6.025596e+02  1.462246e+00 
 6.165950e+02  1.807199e+01  6.165950e+02  1.459806e+00 
 6.309573e+02  1.826954e+01  6.309573e+02  1.457309e+00 
 6.456542e+02  1.846697e+01  6.456542e+02  1.454754e+00 
 6.606934e+02  1.866429e+01  6.606934e+02  1.452139e+00 
 6.760830e+02  1.886148e+01  6.760830e+02  1.449464e+00 
 6.918310e+02  1.905854e+01  6.918310e+02  1.446727e+00 
 7.079458e+02  1.925547e+01  7.079458e+02  1.443927e+00 
 7.244360e+02  1.945225e+01  7.244360e+02  1.441062e+00 
 7.413102e+02  1.964889e+01  7.413102e+02  1.438131e+00 
 7.585776e+02  1.984537e+01  7.585776e+02  1.435134e+00 
 7.762471e+02  2.004169e+01  7.762471e+02  1.432067e+00 
 7.943282e+02  2.023784e+01  7.943282e+02  1.428931e+00 
 8.128305e+02  2.043381e+01  8.128305e+02  1.425723e+00 
 8.317638e+02  2.062960e+01  8.317638e+02  1.422443e+00 
 8.511380e+02  2.082519e+01  8.511380e+02  1.419088e+00 
 8.709636e+02  2.102058e+01  8.709636e+02  1.415658e+00 
 8.912509e+02  2.121576e+01  8.912509e+02  1.412150e+00 
 9.120108e+02  2.141072e+01  9.120108e+02  1.408564e+00 
 9.332543e+02  2.160545e+01  9.332543e+02  1.404898e+00 
 9.549926e+02  2.179993e+01  9.549926e+02  1.401150e+00 
 9.772372e+02  2.199417e+01  9.772372e+02  1.397318e+00 
 1.000000e+03  2.218814e+01  1.000000e+03  1.393402e+00 
 1.023293e+03  2.238183e+01  1.023293e+03  1.389399e+00 
 1.047129e+03  2.257524e+01  1.047129e+03  1.385308e+00 
 1.071519e+03  2.276835e+01  1.071519e+03  1.381127e+00 
 1.096478e+03  2.296115e+01  1.096478e+03  1.376856e+00 
 1.122018e+03  2.315362e+01  1.122018e+03  1.372491e+00 
 1.148154e+03  2.334575e+01  1.148154e+03  1.368031e+00 
 1.174898e+03  2.353752e+01  1.174898e+03  1.363475e+00 
 1.202264e+03  2.372892e+01  1.202264e+03  1.358822e+00 
 1.230269e+03  2.391994e+01  1.230269e+03  1.354069e+00 
 1.258925e+03  2.411055e+01  1.258925e+03  1.349214e+00 
 1.288250e+03  2.430074e+01  1.288250e+03  1.344257e+00 
 1.318257e+03  2.449049e+01  1.318257e+03  1.339195e+00 
 1.348963e+03  2.467979e+01  1.348963e+03  1.334028e+00 
 1.380384e+03  2.486861e+01  1.380384e+03  1.328752e+00 
 1.412538e+03  2.505693e+01  1.412538e+03  1.323367e+00 
 1.445440e+03  2.524474e+01  1.445440e+03  1.317871e+00 
 1.479108e+03  2.543201e+01  1.479108e+03  1.312263e+00 
 1.513561e+03  2.561872e+01  1.513561e+03  1.306540e+00 
 1.548817e+03  2.580485e+01  1.548817e+03  1.300702e+00 
 1.584893e+03  2.599037e+01  1.584893e+03  1.294747e+00 
 1.621810e+03  2.617526e+01  1.621810e+03  1.288673e+00 
 1.659587e+03  2.635949e+01  1.659587e+03  1.282480e+00 
 1.698244e+03  2.654305e+01  1.698244e+03  1.276164e+00 
 1.737801e+03  2.672589e+01  1.737801e+03  1.269727e+00 
 1.778279e+03  2.690800e+01  1.778279e+03  1.263165e+00 
 1.819701e+03  2.708934e+01  1.819701e+03  1.256478e+00 
 1.862087e+03  2.726989e+01  1.862087e+03  1.249665e+00 
 1.905461e+03  2.744962e+01  1.905461e+03  1.242724e+00 
 1.949845e+03  2.762849e+01  1.949845e+03  1.235655e+00 
 1.995262e+03  2.780647e+01  1.995262e+03  1.228457e+00 
 2.041738e+03  2.798354e+01  2.041738e+03  1.221129e+00 
 2.089296e+03  2.815966e+01  2.089296e+03  1.213670e+00 
 2.137962e+03  2.833479e+01  2.137962e+03  1.206079e+00 
 2.187762e+03  2.850890e+01  2.187762e+03  1.198357e+00 
 2.238721e+03  2.868195e+01  2.238721e+03  1.190502e+00 
 2.290868e+03  2.885391e+01  2.290868e+03  1.182514e+00 
 2.344229e+03  2.902474e+01  2.344229e+03  1.174394e+00 
 2.398833e+03  2.919441e+01  2.398833e+03  1.166141e+00 
 2.454709e+03  2.936288e+01  2.454709e+03  1.157755e+00 
 2.511886e+03  2.953010e+01  2.511886e+03  1.149237e+00 
 2.570396e+03  2.969604e+01  2.570396e+03  1.140587e+00 
 2.630268e+03  2.986065e+01  2.630268e+03  1.131806e+00 
 2.691535e+03  3.002391e+01  2.691535e+03  1.122894e+00 
 2.754229e+03  3.018576e+01  2.754229e+03  1.113852e+00 
 2.818383e+03  3.034618e+01  2.818383e+03  1.104682e+00 
 2.884032e+03  3.050511e+01  2.884032e+03  1.095385e+00 
 2.951209e+03  3.066252e+01  2.951209e+03  1.085962e+00 
 3.019952e+03  3.081836e+01  3.019952e+03  1.076415e+00 
 3.090295e+03  3.097260e+01  3.090295e+03  1.066746e+00 
 3.162278e+03  3.112519e+01  3.162278e+03  1.056957e+00 
 3.235937e+03  3.127610e+01  3.235937e+03  1.047051e+00 
 3.311311e+03  3.142528e+01  3.311311e+03  1.037029e+00 
 3.388442e+03  3.157270e+01  3.388442e+03  1.026895e+00 
 3.467369e+03  3.171831e+01  3.467369e+03  1.016652e+00 
 3.548134e+03  3.186208e+01  3.548134e+03  1.006302e+00 
 3.630781e+03  3.200397e+01  3.630781e+03  9.958498e-01 
 3.715352e+03  3.214395e+01  3.715352e+03  9.852982e-01 
 3.801894e+03  3.228197e+01  3.801894e+03  9.746512e-01 
 3.890451e+03  3.241800e+01  3.890451e+03  9.639128e-01 
 3.981072e+03  3.255202e+01  3.981072e+03  9.530872e-01 
 4.073803e+03  3.268398e+01  4.073803e+03  9.421788e-01 
 4.168694e+03  3.281386e+01  4.168694e+03  9.311922e-01 
 4.265795e+03  3.294163e+01  4.265795e+03  9.201322e-01 
 4.365158e+03  3.306726e+01  4.365158e+03  9.090038e-01 
 4.466836e+03  3.319073e+01  4.466836e+03  8.978121e-01 
 4.570882e+03  3.331201e+01  4.570882e+03  8.865623e-01 
 4.677351e+03  3.343109e+01  4.677351e+03  8.752600e-01 
 4.786301e+03  3.354793e+01  4.786301e+03  8.639105e-01 
 4.897788e+03  3.366253e+01  4.897788e+03  8.525197e-01 
 5.011872e+03  3.377487e+01  5.011872e+03  8.410932e-01 
 5.128614e+03  3.388493e+01  5.128614e+03  8.296371e-01 
 5.248075e+03  3.399271e+01  5.248075e+03  8.181571e-01 
 5.370318e+03  3.409820e+01  5.370318e+03  8.066593e-01 
 5.495409e+03  3.420139e+01  5.495409e+03  7.951498e-01 
 5.623413e+03  3.430228e+01  5.623413e+03  7.836347e-01 
 5.754399e+03  3.440087e+01  5.754399e+03  7.721200e-01 
 5.888437e+03  3.449715e+01  5.888437e+03  7.606119e-01 
 6.025596e+03  3.459114e+01  6.025596e+03  7.491164e-01 
 6.165950e+03  3.468284e+01  6.165950e+03  7.376396e-01 
 6.309573e+03  3.477226e+01  6.309573e+03  7.261874e-01 
 6.456542e+03  3.485940e+01  6.456542e+03  7.147659e-01 
 6.606934e+03  3.494429e+01  6.606934e+03  7.033808e-01 
 6.760830e+03  3.502694e+01  6.760830e+03  6.920379e-01 
 6.918310e+03  3.510736e+01  6.918310e+03  6.807428e-01 
 7.079458e+03  3.518558e+01  7.079458e+03  6.695012e-01 
 7.244360e+03  3.526162e+01  7.244360e+03  6.583182e-01 
 7.413102e+03  3.533549e+01  7.413102e+03  6.471993e-01 
 7.585776e+03  3.540724e+01  7.585776e+03  6.361495e-01 
 7.762471e+03  3.547688e+01  7.762471e+03  6.251737e-01 
 7.943282e+03  3.554445e+01  7.943282e+03  6.142766e-01 
 8.128305e+03  3.560997e+01  8.128305e+03  6.034628e-01 
 8.317638e+03  3.567348e+01  8.317638e+03  5.927367e-01 
 8.511380e+03  3.573501e+01  8.511380e+03  5.821024e-01 
 8.709636e+03  3.579460e+01  8.709636e+03  5.715638e-01 
 8.912509e+03  3.585228e+01  8.912509e+03  5.611248e-01 
 9.120108e+03  3.590808e+01  9.120108e+03  5.507889e-01 
 9.332543e+03  3.596206e+01  9.332543e+03  5.405595e-01 
 9.549926e+03  3.601423e+01  9.549926e+03  5.304395e-01 
 9.772372e+03  3.606465e+01  9.772372e+03  5.204320e-01 
 1.000000e+04  3.611336e+01  1.000000e+04  5.105396e-01 
 1.023293e+04  3.616039e+01  1.023293e+04  5.007648e-01 
 1.047129e+04  3.620578e+01  1.047129e+04  4.911099e-01 
 1.071519e+04  3.624957e+01  1.071519e+04  4.815769e-01 
 1.096478e+04  3.629181e+01  1.096478e+04  4.721677e-01 
 1.122018e+04  3.633254e+01  1.122018e+04  4.628840e-01 
 1.148154e+04  3.637180e+01  1.148154e+04  4.537271e-01 
 1.174898e+04  3.640962e+01  1.174898e+04  4.446984e-01 
 1.202264e+04  3.644605e+01  1.202264e+04  4.357989e-01 
 1.230269e+04  3.648112e+01  1.230269e+04  4.270296e-01 
 1.258925e+04  3.651489e+01  1.258925e+04  4.183911e-01 
 1.288250e+04  3.654738e+01  1.288250e+04  4.098840e-01 
 1.318257e+04  3.657864e+01  1.318257e+04  4.015087e-01 
 1.348963e+04  3.660870e+01  1.348963e+04  3.932655e-01 
 1.380384e+04  3.663761e+01  1.380384e+04  3.851544e-01 
 1.412538e+04  3.666540e+01  1.412538e+04  3.771753e-01 
 1.445440e+04  3.669210e+01  1.445440e+04  3.693282e-01 
 1.479108e+04  3.671775e+01  1.479108e+04  3.616126e-01 
 1.513561e+04  3.674239e+01  1.513561e+04  3.540281e-01 
 1.548817e+04  3.676606e+01  1.548817e+04  3.465743e-01 
 1.584893e+04  3.678878e+01  1.584893e+04  3.392503e-01 
 1.621810e+04  3.681059e+01  1.621810e+04  3.320555e-01 
 1.659587e+04  3.683152e+01  1.659587e+04  3.249889e-01 
 1.698244e+04  3.685160e+01  1.698244e+04  3.180498e-01 
 1.737801e+04  3.687087e+01  1.737801e+04  3.112369e-01 
 1.778279e+04  3.688934e+01  1.778279e+04  3.045493e-01 
 1.819701e+04  3.690707e+01  1.819701e+04  2.979857e-01 
 1.862087e+04  3.692406e+01  1.862087e+04  2.915450e-01 
 1.905461e+04  3.694035e+01  1.905461e+04  2.852257e-01 
 1.949845e+04  3.695596e+01  1.949845e+04  2.790266e-01 
 1.995262e+04  3.697092e+01  1.995262e+04  2.729463e-01 
 2.041738e+04  3.698526e+01  2.041738e+04  2.669833e-01 
 2.089296e+04  3.699900e+01  2.089296e+04  2.611361e-01 
 2.137962e+04  3.701215e+01  2.137962e+04  2.554032e-01 
 2.187762e+04  3.702476e+01  2.187762e+04  2.497831e-01 
 2.238721e+04  3.703683e+01  2.238721e+04  2.442742e-01 
 2.290868e+04  3.704839e+01  2.290868e+04  2.388748e-01 
 2.344229e+04  3.705946e+01  2.344229e+04  2.335834e-01 
 2.398833e+04  3.707005e+01  2.398833e+04  2.283984e-01 
 2.454709e+04  3.708020e+01  2.454709e+04  2.233180e-01 
 2.511886e+04  3.708990e+01  2.511886e+04  2.183406e-01 
 2.570396e+04  3.709920e+01  2.570396e+04  2.134646e-01 
 2.630268e+04  3.710809e+01  2.630268e+04  2.086882e-01 
 2.691535e+04  3.711660e+01  2.691535e+04  2.040098e-01 
 2.754229e+04  3.712474e+01  2.754229e+04  1.994277e-01 
 2.818383e+04  3.713253e+01  2.818383e+04  1.949403e-01 
 2.884032e+04  3.713998e+01  2.884032e+04  1.905458e-01 
 2.951209e+04  3.714711e+01  2.951209e+04  1.862426e-01 
 3.019952e+04  3.715393e+01  3.019952e+04  1.820291e-01 
 3.090295e+04  3.716045e+01  3.090295e+04  1.779035e-01 
 3.162278e+04  3.716669e+01  3.162278e+04  1.738643e-01 
 3.235937e+04  3.717265e+01  3.235937e+04  1.699099e-01 
 3.311311e+04  3.717836e+01  3.311311e+04  1.660385e-01 
 3.388442e+04  3.718381e+01  3.388442e+04  1.622486e-01 
 3.467369e+04  3.718903e+01  3.467369e+04  1.585387e-01 
 3.548134e+04  3.719401e+01  3.548134e+04  1.549070e-01 
 3.630781e+04  3.719878e+01  3.630781e+04  1.513522e-01 
 3.715352e+04  3.720334e+01  3.715352e+04  1.478727e-01 
 3.801894e+04  3.720769e+01  3.801894e+04  1.444668e-01 
 3.890451e+04  3.721186e+01  3.890451e+04  1.411332e-01 
 3.981072e+04  3.721584e+01  3.981072e+04  1.378704e-01 
 4.073803e+04  3.721965e+01  4.073803e+04  1.346768e-01 
 4.168694e+04  3.722328e+01  4.168694e+04  1.315511e-01 
 4.265795e+04  3.722676e+01  4.265795e+04  1.284917e-01 
 4.365158e+04  3.723008e+01  4.365158e+04  1.254974e-01 
 4.466836e+04  3.723326e+01  4.466836e+04  1.225667e-01 
 4.570882e+04  3.723629e+01  4.570882e+04  1.196983e-01 
 4.677351e+04  3.723919e+01  4.677351e+04  1.168908e-01 
 4.786301e+04  3.724196e+01  4.786301e+04  1.141429e-01 
 4.897788e+04  3.724461e+01  4.897788e+04  1.114533e-01 
 5.011872e+04  3.724714e+01  5.011872e+04  1.088207e-01 
 5.128614e+04  3.724956e+01  5.128614e+04  1.062439e-01 
 5.248075e+04  3.725186e+01  5.248075e+04  1.037216e-01 
 5.370318e+04  3.725407e+01  5.370318e+04  1.012526e-01 
 5.495409e+04  3.725618e+01  5.495409e+04  9.883573e-02 
 5.623413e+04  3.725819e+01  5.623413e+04  9.646977e-02 
 5.754399e+04  3.726012e+01  5.754399e+04  9.415358e-02 
 5.888437e+04  3.726196e+01  5.888437e+04  9.188602e-02 
 6.025596e+04  3.726371e+01  6.025596e+04  8.966598e-02 
 6.165950e+04  3.726539e+01  6.165950e+04  8.749235e-02 
 6.309573e+04  3.726699e+01  6.309573e+04  8.536407e-02 
 6.456542e+04  3.726853e+01  6.456542e+04  8.328007e-02 
 6.606934e+04  3.726999e+01  6.606934e+04  8.123931e-02 
 6.760830e+04  3.727139e+01  6.760830e+04  7.924078e-02 
 6.918310e+04  3.727272e+01  6.918310e+04  7.728345e-02 
 7.079458e+04  3.727399e+01  7.079458e+04  7.536637e-02 
 7.244360e+04  3.727521e+01  7.244360e+04  7.348854e-02 
 7.413102e+04  3.727638e+01  7.413102e+04  7.164903e-02 
 7.585776e+04  3.727749e+01  7.585776e+04  6.984690e-02 
 7.762471e+04  3.727855e+01  7.762471e+04  6.808125e-02 
 7.943282e+04  3.727956e+01  7.943282e+04  6.635116e-02 
 8.128305e+04  3.728053e+01  8.128305e+04  6.465575e-02 
 8.317638e+04  3.728145e+01  8.317638e+04  6.299417e-02 
 8.511380e+04  3.728233e+01  8.511380e+04  6.136556e-02 
 8.709636e+04  3.728318e+01  8.709636e+04  5.976908e-02 
 8.912509e+04  3.728398e+01  8.912509e+04  5.820392e-02 
 9.120108e+04  3.728475e+01  9.120108e+04  5.666927e-02 
 9.332543e+04  3.728548e+01  9.332543e+04  5.516434e-02 
 9.549926e+04  3.728618e+01  9.549926e+04  5.368835e-02 
 9.772372e+04  3.728685e+01  9.772372e+04  5.224055e-02 
 1.000000e+05  3.728749e+01  1.000000e+05  5.082018e-02 
 1.023293e+05  3.728810e+01  1.023293e+05  4.942650e-02 
 1.047129e+05  3.728868e+01  1.047129e+05  4.805880e-02 
 1.071519e+05  3.728923e+01  1.071519e+05  4.671637e-02 
 1.096478e+05  3.728976e+01  1.096478e+05  4.539850e-02 
 1.122018e+05  3.729027e+01  1.122018e+05  4.410452e-02 
 1.148154e+05  3.729075e+01  1.148154e+05  4.283374e-02 
 1.174898e+05  3.729121e+01  1.174898e+05  4.158551e-02 
 1.202264e+05  3.729165e+01  1.202264e+05  4.035918e-02 
 1.230269e+05  3.729207e+01  1.230269e+05  3.915411e-02 
 1.258925e+05  3.729247e+01  1.258925e+05  3.796966e-02 
 1.288250e+05  3.729285e+01  1.288250e+05  3.680522e-02 
 1.318257e+05  3.729322e+01  1.318257e+05  3.566017e-02 
 1.348963e+05  3.729356e+01  1.348963e+05  3.453393e-02 
 1.380384e+05  3.729389e+01  1.380384e+05  3.342590e-02 
 1.412538e+05  3.729421e+01  1.412538e+05  3.233549e-02 
 1.445440e+05  3.729451e+01  1.445440e+05  3.126214e-02 
 1.479108e+05  3.729479e+01  1.479108e+05  3.020529e-02 
 1.513561e+05  3.729507e+01  1.513561e+05  2.916437e-02 
 1.548817e+05  3.729533e+01  1.548817e+05  2.813885e-02 
 1.584893e+05  3.729557e+01  1.584893e+05  2.712817e-02 
 1.621810e+05  3.729581e+01  1.621810e+05  2.613182e-02 
 1.659587e+05  3.729603e+01  1.659587e+05  2.514927e-02 
 1.698244e+05  3.729624e+01  1.698244e+05  2.418000e-02 
 1.737801e+05  3.729645e+01  1.737801e+05  2.322350e-02 
 1.778279e+05  3.729664e+01  1.778279e+05  2.227926e-02 
 1.819701e+05  3.729682e+01  1.819701e+05  2.134679e-02 
 1.862087e+05  3.729699e+01  1.862087e+05  2.042560e-02 
 1.905461e+05  3.729716e+01  1.905461e+05  1.951521e-02 
 1.949845e+05  3.729731e+01  1.949845e+05  1.861512e-02 
 1.995262e+05  3.729746e+01  1.995262e+05  1.772487e-02 
 2.041738e+05  3.729760e+01  2.041738e+05  1.684399e-02 
 2.089296e+05  3.729773e+01  2.089296e+05  1.597202e-02 
 2.137962e+05  3.729785e+01  2.137962e+05  1.510848e-02 
 2.187762e+05  3.729797e+01  2.187762e+05  1.425293e-02 
 2.238721e+05  3.729808e+01  2.238721e+05  1.340492e-02 
 2.290868e+05  3.729819e+01  2.290868e+05  1.256399e-02 
 2.344229e+05  3.729828e+01  2.344229e+05  1.172970e-02 
 2.398833e+05  3.729837e+01  2.398833e+05  1.090162e-02 
 2.454709e+05  3.729846e+01  2.454709e+05  1.007930e-02 
 2.511886e+05  3.729854e+01  2.511886e+05  9.262303e-03 
 2.570396e+05  3.729861e+01  2.570396e+05  8.450208e-03 
 2.630268e+05  3.729868e+01  2.630268e+05  7.642580e-03 
 2.691535e+05  3.729874e+01  2.691535e+05  6.838992e-03 
 2.754229e+05  3.729880e+01  2.754229e+05  6.039020e-03 
 2.818383e+05  3.729885e+01  2.818383e+05  5.242240e-03 
 2.884032e+05  3.729890e+01  2.884032e+05  4.448231e-03 
 2.951209e+05  3.729894e+01  2.951209e+05  3.656572e-03 
 3.019952e+05  3.729898e+01  3.019952e+05  2.866846e-03 
 3.090295e+05  3.729901e+01  3.090295e+05  2.078633e-03 
 3.162278e+05  3.729904e+01  3.162278e+05  1.291517e-03 
 3.235937e+05  3.729906e+01  3.235937e+05  5.050817e-04 
 3.311311e+05  3.729908e+01  3.311311e+05 -2.810898e-04 
 3.388442e+05  3.729910e+01  3.388442e+05 -1.067413e-03 
 3.467369e+05  3.729911e+01  3.467369e+05 -1.854305e-03 
 3.548134e+05  3.729911e+01  3.548134e+05 -2.642181e-03 
 3.630781e+05  3.729912e+01  3.630781e+05 -3.431460e-03 
 3.715352e+05  3.729911e+01  3.715352e+05 -4.222557e-03 
 3.801894e+05  3.729911e+01  3.801894e+05 -5.015893e-03 
 3.890451e+05  3.729909e+01  3.890451e+05 -5.811887e-03 
 3.981072e+05  3.729908e+01  3.981072e+05 -6.610961e-03 
 4.073803e+05  3.729906e+01  4.073803e+05 -7.413536e-03 
 4.168694e+05  3.729903e+01  4.168694e+05 -8.220040e-03 
 4.265795e+05  3.729900e+01  4.265795e+05 -9.030897e-03 
 4.365158e+05  3.729896e+01  4.365158e+05 -9.846537e-03 
 4.466836e+05  3.729892e+01  4.466836e+05 -1.066739e-02 
 4.570882e+05  3.729888e+01  4.570882e+05 -1.149390e-02 
 4.677351e+05  3.729883e+01  4.677351e+05 -1.232649e-02 
 4.786301e+05  3.729878e+01  4.786301e+05 -1.316561e-02 
 4.897788e+05  3.729872e+01  4.897788e+05 -1.401170e-02 
 5.011872e+05  3.729865e+01  5.011872e+05 -1.486520e-02 
 5.128614e+05  3.729858e+01  5.128614e+05 -1.572658e-02 
 5.248075e+05  3.729851e+01  5.248075e+05 -1.659629e-02 
 5.370318e+05  3.729842e+01  5.370318e+05 -1.747478e-02 
 5.495409e+05  3.729834e+01  5.495409e+05 -1.836252e-02 
 5.623413e+05  3.729824e+01  5.623413e+05 -1.925998e-02 
 5.754399e+05  3.729814e+01  5.754399e+05 -2.016763e-02 
 5.888437e+05  3.729804e+01  5.888437e+05 -2.108596e-02 
 6.025596e+05  3.729792e+01  6.025596e+05 -2.201545e-02 
 6.165950e+05  3.729780e+01  6.165950e+05 -2.295658e-02 
 6.309573e+05  3.729768e+01  6.309573e+05 -2.390987e-02 
 6.456542e+05  3.729754e+01  6.456542e+05 -2.487581e-02 
 6.606934e+05  3.729740e+01  6.606934e+05 -2.585491e-02 
 6.760830e+05  3.729725e+01  6.760830e+05 -2.684769e-02 
 6.918310e+05  3.729709e+01  6.918310e+05 -2.785467e-02 
 7.079458e+05  3.729692e+01  7.079458e+05 -2.887638e-02 
 7.244360e+05  3.729674e+01  7.244360e+05 -2.991337e-02 
 7.413102e+05  3.729656e+01  7.413102e+05 -3.096618e-02 
 7.585776e+05  3.729636e+01  7.585776e+05 -3.203536e-02 
 7.762471e+05  3.729615e+01  7.762471e+05 -3.312149e-02 
 7.943282e+05  3.729594e+01  7.943282e+05 -3.422512e-02 
 8.128305e+05  3.729571e+01  8.128305e+05 -3.534685e-02 
 8.317638e+05  3.729547e+01  8.317638e+05 -3.648727e-02 
 8.511380e+05  3.729522e+01  8.511380e+05 -3.764697e-02 
 8.709636e+05  3.729495e+01  8.709636e+05 -3.882656e-02 
 8.912509e+05  3.729467e+01  8.912509e+05 -4.002667e-02 
 9.120108e+05  3.729438e+01  9.120108e+05 -4.124793e-02 
 9.332543e+05  3.729407e+01  9.332543e+05 -4.249097e-02 
 9.549926e+05  3.729375e+01  9.549926e+05 -4.375646e-02 
 9.772372e+05  3.729342e+01  9.772372e+05 -4.504506e-02 
 1.000000e+06  3.729306e+01  1.000000e+06 -4.635744e-02 
 1.023293e+06  3.729269e+01  1.023293e+06 -4.769430e-02 
 1.047129e+06  3.729230e+01  1.047129e+06 -4.905632e-02 
 1.071519e+06  3.729189e+01  1.071519e+06 -5.044424e-02 
 1.096478e+06  3.729147e+01  1.096478e+06 -5.185877e-02 
 1.122018e+06  3.729102e+01  1.122018e+06 -5.330066e-02 
 1.148154e+06  3.729055e+01  1.148154e+06 -5.477065e-02 
 1.174898e+06  3.729006e+01  1.174898e+06 -5.626953e-02 
 1.202264e+06  3.728954e+01  1.202264e+06 -5.779807e-02 
 1.230269e+06  3.728900e+01  1.230269e+06 -5.935706e-02 
